artificial_bed_id,code,bed_thickness,log_ID,element_ID,subset_ID,case_study_ID,system_ID,element_general_type,cs_age_from,cs_age_to,sys_age_from,sys_age_to,sand_fraction,sys_gs_category,age,epoch,period,era,start_ma,end_ma,climate
8581,S-N-m,0.25,2068,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8582,S-N-m,0.08,2068,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8583,S-N-m,0.12,2068,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8584,S-N-m,0.06,2068,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8585,S-N-m,0.05,2068,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8587,SM-F-m,0.13,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8588,SM-F-m,0.26,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8589,SM-F-m,0.15,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8590,S-N-m,0.24,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8591,S-N-m,0.24,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8592,SM-N-m,0.19,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8593,SM-N-m,0.16,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8594,SM-F-m,0.18,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8595,SM-N-m,0.12,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8596,S-N-m,0.15,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8597,SM-N-m,0.23,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8598,S-N-m,0.3,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8599,S-N-m,0.08,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8600,S-N-m,0.76,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8601,S-N-m,0.08,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8602,S-N-m,0.06,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8603,S-N-m,0.15,2069,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8604,SM-B-m,0.28,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8605,SM-F-m,0.23,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8606,SM-F-m,0.13,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8607,S-N-m,0.32,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8608,S-N-m,0.1,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8609,SM-N-m,0.13,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8610,SM-N-m,0.1,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8611,SM-N-m,0.12,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8612,SM-N-m,0.08,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8613,SM-N-m,0.15,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8614,S-N-m,0.11,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8615,SM-N-m,0.3,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8616,S-N-m,0.39,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8617,S-N-m,0.38,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8618,SM-N-m,0.21,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8619,SM-N-m,0.14,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8620,SM-N-m,0.16,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8621,SM-N-m,0.15,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8622,SM-N-m,0.14,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8623,SM-N-m,0.08,2070,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8624,SM-F-m,0.33,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8625,SM-N-m,0.17,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8626,SM-F-m,0.21,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8627,S-N-m,0.52,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8628,S-N-m,0.19,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8629,SM-N-m,0.29,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8630,SM-N-m,0.23,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8631,SM-N-m,0.07,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8632,SM-N-m,0.22,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8633,SM-F-m,0.23,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8634,S-N-m,0.2,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8635,SM-N-m,0.3,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8636,S-N-m,0.06,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8637,S-N-m,0.15,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8638,S-N-m,1.61,2071,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8639,SM-N-m,0.2,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8640,SM-N-m,0.21,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8641,SM-F-m,0.24,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8642,SM-N-m,0.09,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8643,S-N-m,0.3,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8644,S-N-m,0.11,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8645,SM-N-m,0.15,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8646,SM-N-m,0.14,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8647,SM-N-m,0.08,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8648,SM-N-m,0.17,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8649,SM-F-m,0.19,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8650,S-N-m,0.18,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8651,SM-N-m,0.29,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8652,SM-N-m,0.07,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8653,S-N-m,0.33,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8654,S-N-m,0.22,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8655,S-N-m,0.32,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8656,SM-N-m,0.36,2072,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8660,SM-N-m,0.18,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8661,SM-N-m,0.18,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8662,SM-F-m,0.22,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8663,S-N-m,0.22,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8664,S-N-m,0.2,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8665,SM-N-m,0.23,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8666,SM-N-m,0.16,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8667,SM-N-m,0.11,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8668,SM-N-m,0.15,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8669,SM-N-m,0.05,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8670,SM-N-m,0.07,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8671,SM-N-m,0.38,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8672,SM-N-m,0.14,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8673,S-N-m,0.28,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8674,S-N-m,1.38,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8675,S-N-m,0.04,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8676,S-N-m,0.06,2073,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8680,SM-N-m,0.16,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8681,SM-N-m,0.13,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8682,SM-F-m,0.15,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8683,S-N-m,0.21,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8684,SM-N-m,0.13,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8685,S-N-m,0.11,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8686,SM-N-m,0.13,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8687,SM-N-m,0.07,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8688,SM-N-m,0.07,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8689,SM-N-m,0.18,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8690,SM-N-m,0.1,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8691,SM-N-m,0.2,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8692,SM-N-m,0.28,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8693,S-N-m,0.31,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8694,S-N-m,0.14,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8695,SM-N-m,0.92,2074,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8699,SM-N-m,0.11,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8700,SM-F-m,0.22,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8701,S-N-m,0.17,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8702,SM-B-m,0.16,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8703,S-N-m,0.2,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8704,SM-N-m,0.12,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8705,SM-F-m,0.25,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8706,SM-N-m,0.09,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8707,SM-N-m,0.23,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8708,SM-F-m,0.3,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8709,S-N-m,0.27,2075,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8713,SM-N-m,0.15,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8714,SM-F-m,0.24,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8715,S-N-m,0.3,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8716,SM-C-m,0.23,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8717,S-N-m,0.08,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8718,SM-N-m,0.08,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8719,SM-N-m,0.14,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8720,SM-N-m,0.27,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8721,SM-N-m,0.07,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8722,SM-N-m,0.3,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8723,SM-F-m,0.27,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8724,S-N-m,0.26,2076,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8728,SM-N-m,0.1,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8729,SM-F-m,0.27,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8730,S-N-m,0.27,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8731,S-N-m,0.15,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8732,SM-F-m,0.16,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8733,SM-N-m,0.17,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8734,SM-N-m,0.17,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8735,SM-N-m,0.09,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8736,SM-N-m,0.23,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8737,SM-F-m,0.1,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8738,S-N-m,0.29,2077,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8742,SM-N-m,0.09,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8743,SM-F-m,0.19,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8744,SM-F-m,0.12,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8745,S-N-m,0.32,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8746,S-N-m,0.21,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8747,SM-N-m,0.18,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8748,SM-N-m,0.15,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8749,SM-N-m,0.09,2078,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8753,SM-N-m,0.05,2079,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8754,SM-N-m,0.17,2079,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
8755,SM-F-m,0.19,2079,3450,1295,397,5,terminal deposit,143,143,143,143,0.781029,gravelly-sand system,(Neo-proterozoic),-,-,Neo-proterozoic,1000,541,uncertain
